CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
8187,47,Male,140703,SEO,Conversion,3525.57,0.290316,0.02934,14,1.4411,12.7871,70,4,0,3,855,IsConfid,ToolConfid,0
8188,28,Male,26376,Email,Retention,5631.4,0.139544,0.147397,21,2.98084,7.35698,95,2,7,5,1886,IsConfid,ToolConfid,1
8189,45,Male,71673,Referral,Consideration,5627.17,0.279021,0.0394656,22,8.57732,9.52656,96,4,0,1,4203,IsConfid,ToolConfid,1
8190,42,Female,23476,SEO,Retention,7128.01,0.0967283,0.0942663,3,9.75225,12.6953,56,7,7,2,1278,IsConfid,ToolConfid,1
8191,56,Female,137393,PPC,Awareness,7198.57,0.126182,0.0571832,23,3.65205,14.7506,62,5,0,1,3056,IsConfid,ToolConfid,1
8192,50,Female,89902,SEO,Consideration,2428.59,0.124922,0.0900336,13,7.21656,3.17956,76,10,9,8,1032,IsConfid,ToolConfid,1
8193,18,Female,134510,"Social Media",Conversion,7724.85,0.168363,0.0246718,36,3.77022,13.5318,63,10,9,3,1552,IsConfid,ToolConfid,1
8194,44,Male,111269,SEO,Consideration,294.075,0.179432,0.153431,20,1.36987,10.1754,16,10,3,2,1529,IsConfid,ToolConfid,1
8195,69,Female,97994,Referral,Consideration,7190,0.0819563,0.0250178,42,8.46532,14.2295,52,7,5,1,50,IsConfid,ToolConfid,1
8196,30,Female,82878,SEO,Retention,1110.4,0.240139,0.169204,38,7.64965,5.11255,39,5,0,0,844,IsConfid,ToolConfid,0
8197,58,Male,118331,PPC,Consideration,7323.52,0.153993,0.135896,12,1.47973,4.01761,69,15,8,1,523,IsConfid,ToolConfid,1
8198,20,Female,40615,Email,Retention,5318.47,0.0120426,0.0891513,18,2.30916,5.80009,49,19,6,3,882,IsConfid,ToolConfid,1
8199,56,Male,31164,"Social Media",Awareness,4428.82,0.181489,0.174632,25,9.9958,13.3252,67,19,0,3,2141,IsConfid,ToolConfid,1
8200,23,Female,59316,Referral,Consideration,6937.6,0.241437,0.0453649,35,6.85685,7.16467,14,2,9,6,3012,IsConfid,ToolConfid,1
8201,25,Female,88560,PPC,Consideration,460.071,0.0826354,0.0602672,43,8.20388,14.2964,71,7,1,2,1764,IsConfid,ToolConfid,1
8202,44,Female,49559,"Social Media",Consideration,2312.36,0.0209826,0.0360535,45,4.49763,4.01393,33,12,4,6,2956,IsConfid,ToolConfid,1
8203,26,Male,82968,SEO,Conversion,6202.76,0.244082,0.0824981,32,5.66422,3.69786,29,9,2,3,1014,IsConfid,ToolConfid,1
8204,54,Male,86800,"Social Media",Retention,8487.43,0.29312,0.197479,39,6.57893,10.3369,86,7,0,8,780,IsConfid,ToolConfid,1
8205,50,Male,29047,Email,Retention,3872.97,0.0322034,0.0405952,15,8.25419,4.72912,72,9,4,6,155,IsConfid,ToolConfid,0
8206,68,Male,64985,"Social Media",Conversion,2661.74,0.282031,0.167886,18,4.05016,2.37275,23,12,7,1,4216,IsConfid,ToolConfid,1
8207,59,Male,92123,"Social Media",Retention,5235.49,0.11419,0.133857,36,7.05036,5.95111,7,2,0,8,4398,IsConfid,ToolConfid,1
8208,61,Female,26577,SEO,Awareness,6260.92,0.283017,0.0130047,13,7.98092,4.3594,56,3,5,8,446,IsConfid,ToolConfid,1
8209,41,Female,103171,SEO,Conversion,4259.02,0.198163,0.189529,43,8.24619,6.48823,69,15,0,1,3419,IsConfid,ToolConfid,1
8210,32,Female,131100,Referral,Retention,8779.44,0.268171,0.194507,43,5.49317,3.20441,24,2,7,7,1404,IsConfid,ToolConfid,1
8211,49,Female,23870,SEO,Awareness,5282.04,0.237892,0.185731,29,5.26027,14.3763,76,8,4,6,3153,IsConfid,ToolConfid,1
8212,49,Male,54094,"Social Media",Retention,454.654,0.0181193,0.105331,30,1.9408,12.1239,33,18,2,0,2301,IsConfid,ToolConfid,0
8213,41,Female,75329,Email,Conversion,2308.23,0.0289783,0.0518713,19,5.47953,12.6931,24,11,7,0,1720,IsConfid,ToolConfid,1
8214,58,Male,29217,SEO,Retention,4561.41,0.162466,0.0843403,43,7.3174,4.81797,17,5,9,7,2906,IsConfid,ToolConfid,1
8215,69,Female,135049,Referral,Awareness,7007.48,0.0475895,0.126696,42,9.28529,12.923,72,3,7,9,2689,IsConfid,ToolConfid,1
8216,66,Female,103138,Referral,Awareness,2275.55,0.1437,0.0819789,46,2.1268,9.06637,96,13,2,4,4126,IsConfid,ToolConfid,1
8217,66,Female,86141,"Social Media",Awareness,9764.95,0.286843,0.144553,6,9.71997,1.3226,69,0,6,8,3798,IsConfid,ToolConfid,1
8218,69,Male,42343,SEO,Retention,3253.73,0.0954796,0.161159,41,3.10665,2.72229,13,7,0,2,2072,IsConfid,ToolConfid,1
8219,29,Female,148307,SEO,Conversion,5371.55,0.151785,0.0497846,36,2.58279,6.96646,5,18,2,2,3106,IsConfid,ToolConfid,1
8220,56,Female,70822,Referral,Retention,287.767,0.121435,0.086939,46,2.03066,6.20988,81,15,6,7,1749,IsConfid,ToolConfid,1
8221,19,Male,33003,SEO,Consideration,8860.42,0.19265,0.191971,1,9.91123,12.0315,89,7,2,4,3873,IsConfid,ToolConfid,1
8222,20,Female,128793,"Social Media",Conversion,7909.46,0.066215,0.0574633,21,6.04917,13.1682,35,4,6,0,2220,IsConfid,ToolConfid,1
8223,66,Female,79538,Email,Consideration,2035.03,0.0853824,0.075825,12,3.4354,13.0415,35,7,2,8,534,IsConfid,ToolConfid,1
8224,54,Female,52089,"Social Media",Retention,9339.04,0.259043,0.0167755,45,3.85781,5.94169,74,16,2,1,3945,IsConfid,ToolConfid,1
8225,66,Male,73595,SEO,Conversion,3226.81,0.245288,0.0731495,37,9.55244,9.71873,17,5,1,6,2138,IsConfid,ToolConfid,1
8226,34,Male,103197,"Social Media",Consideration,6952.64,0.238865,0.080477,30,9.09972,7.70782,14,2,4,7,3657,IsConfid,ToolConfid,1
8227,66,Male,102318,PPC,Retention,8207.87,0.233567,0.0289688,0,4.14985,13.3893,93,19,0,3,783,IsConfid,ToolConfid,1
8228,19,Male,50029,PPC,Conversion,7435.05,0.143237,0.010274,46,1.57227,13.3901,88,10,3,2,3651,IsConfid,ToolConfid,1
8229,19,Male,99023,SEO,Awareness,9184.07,0.221378,0.119327,42,8.5017,1.28115,15,12,3,0,625,IsConfid,ToolConfid,1
8230,45,Male,71324,SEO,Awareness,8656.32,0.122289,0.0672901,12,9.2298,8.79603,75,18,9,9,397,IsConfid,ToolConfid,1
8231,40,Female,71962,Email,Awareness,9946.65,0.0392058,0.0133865,16,8.5378,7.80026,13,19,2,6,3919,IsConfid,ToolConfid,1
8232,54,Female,133037,"Social Media",Consideration,1907.85,0.124079,0.173389,3,9.21681,11.6707,46,2,4,6,3182,IsConfid,ToolConfid,1
8233,49,Male,59042,Email,Consideration,3117.14,0.0560123,0.121038,42,6.18312,3.33922,53,18,3,8,3922,IsConfid,ToolConfid,1
8234,50,Male,107601,SEO,Retention,6398.64,0.123347,0.042522,30,8.55693,10.5775,57,19,7,5,4473,IsConfid,ToolConfid,1
8235,18,Female,96380,SEO,Awareness,7357.17,0.0962533,0.174397,32,9.49521,11.2098,76,6,7,3,2690,IsConfid,ToolConfid,1
8236,36,Male,104859,Referral,Consideration,5392.59,0.183757,0.0581813,13,9.00913,0.887817,29,10,9,0,2345,IsConfid,ToolConfid,1
8237,19,Female,110933,Email,Awareness,831.891,0.114847,0.0532147,20,6.28459,6.75339,99,8,0,5,1206,IsConfid,ToolConfid,1
8238,61,Female,65957,SEO,Retention,8431.79,0.214621,0.17998,21,7.71878,14.6947,45,14,7,1,4289,IsConfid,ToolConfid,1
8239,43,Female,102864,PPC,Conversion,9612.66,0.158523,0.044097,4,7.49173,4.85877,15,11,8,9,1747,IsConfid,ToolConfid,1
8240,49,Female,146358,Referral,Consideration,4114.62,0.276653,0.177007,36,8.22668,13.3257,0,11,3,8,2612,IsConfid,ToolConfid,1
8241,23,Female,63739,"Social Media",Consideration,2325.64,0.0363974,0.162565,31,3.05965,9.0099,40,5,7,6,4505,IsConfid,ToolConfid,1
8242,49,Female,58733,Referral,Conversion,291.206,0.209436,0.0688577,2,1.0196,4.79989,92,16,8,0,4114,IsConfid,ToolConfid,1
8243,21,Male,65389,"Social Media",Consideration,2449.26,0.204995,0.0165354,40,5.5891,12.6218,26,17,1,3,4468,IsConfid,ToolConfid,1
8244,28,Female,49715,PPC,Retention,7029.2,0.285682,0.0256889,12,7.88996,14.8646,76,8,8,4,3953,IsConfid,ToolConfid,1
8245,34,Female,59116,"Social Media",Consideration,9124.74,0.11775,0.0308104,10,2.1261,11.2591,61,10,5,2,110,IsConfid,ToolConfid,1
8246,55,Male,76922,Email,Consideration,1025.78,0.098577,0.179252,49,5.79508,1.38876,80,18,8,8,865,IsConfid,ToolConfid,1
8247,41,Male,76251,"Social Media",Conversion,5577.27,0.0599941,0.0867668,41,3.82968,1.25995,27,9,7,8,2351,IsConfid,ToolConfid,1
8248,22,Male,81794,"Social Media",Retention,6985.76,0.0869337,0.0161807,37,8.54416,7.62756,19,10,3,8,1719,IsConfid,ToolConfid,1
8249,69,Female,37580,Referral,Awareness,2836.17,0.155548,0.115744,23,1.90229,0.58797,54,5,6,1,156,IsConfid,ToolConfid,0
8250,51,Male,135900,PPC,Awareness,5741.98,0.252937,0.0495185,8,8.63105,10.3013,50,8,2,2,1588,IsConfid,ToolConfid,1
8251,23,Male,20823,"Social Media",Conversion,7180.96,0.0924431,0.0546739,12,6.4969,0.736384,68,15,0,9,1817,IsConfid,ToolConfid,1
8252,39,Male,148001,Email,Retention,8393.42,0.0557452,0.0405599,21,9.275,14.6094,87,2,3,6,2976,IsConfid,ToolConfid,1
8253,28,Female,112008,Referral,Conversion,4579.75,0.0889173,0.154784,17,9.42064,13.2692,72,15,3,5,1732,IsConfid,ToolConfid,1
8254,65,Male,27084,PPC,Conversion,7503.79,0.0392688,0.0101164,9,8.2799,12.323,96,17,4,7,3689,IsConfid,ToolConfid,1
8255,33,Female,97991,PPC,Awareness,3087.65,0.278742,0.093407,46,5.77099,12.28,33,18,3,0,2632,IsConfid,ToolConfid,1
8256,50,Female,30607,SEO,Retention,2209.16,0.263061,0.0265055,11,2.28303,12.5984,26,15,8,7,474,IsConfid,ToolConfid,1
8257,26,Female,102455,Email,Retention,1954.41,0.0994626,0.114951,29,3.02881,6.79671,96,3,4,0,3193,IsConfid,ToolConfid,1
8258,23,Female,132540,Referral,Conversion,3652.84,0.0816265,0.0757385,46,4.75977,11.9819,37,4,4,5,2234,IsConfid,ToolConfid,1
8259,33,Male,104930,Referral,Awareness,455.209,0.272565,0.0153868,45,7.56119,5.82368,28,9,7,7,1498,IsConfid,ToolConfid,1
8260,46,Male,134540,Email,Retention,2901.62,0.0105139,0.0975851,18,5.90369,12.8016,34,18,6,9,3545,IsConfid,ToolConfid,1
8261,20,Female,96355,PPC,Conversion,6557.01,0.184167,0.118411,18,4.94472,9.46051,19,18,1,6,3300,IsConfid,ToolConfid,1
8262,37,Male,142225,"Social Media",Consideration,6514.4,0.275641,0.0570543,9,5.29781,5.696,18,2,0,2,3202,IsConfid,ToolConfid,1
8263,53,Male,31969,Email,Awareness,828.183,0.157482,0.155447,0,7.67338,11.3094,4,7,0,6,3769,IsConfid,ToolConfid,1
8264,36,Female,83059,Referral,Retention,2945.41,0.0108604,0.0804993,6,1.30921,4.02095,24,18,0,2,916,IsConfid,ToolConfid,0
8265,43,Male,37333,Email,Retention,5738.62,0.0734727,0.152376,10,4.98368,14.4876,92,16,9,2,3069,IsConfid,ToolConfid,1
8266,20,Female,97236,PPC,Retention,3253.67,0.277508,0.120013,3,6.15433,10.1388,25,0,5,4,1636,IsConfid,ToolConfid,1
8267,36,Male,147182,SEO,Awareness,4238.08,0.0149365,0.175158,35,6.29842,6.31743,50,12,4,1,1447,IsConfid,ToolConfid,1
8268,37,Female,117328,SEO,Conversion,7156.83,0.124486,0.113916,20,6.56818,8.48556,65,10,8,0,4807,IsConfid,ToolConfid,1
8269,49,Female,118847,"Social Media",Consideration,191.742,0.239026,0.0452692,21,1.48104,11.1947,60,11,5,3,2629,IsConfid,ToolConfid,1
8270,24,Female,56668,"Social Media",Retention,2836.3,0.253046,0.166292,9,6.02153,12.0612,14,1,9,3,4152,IsConfid,ToolConfid,1
8271,69,Male,31945,PPC,Awareness,1509.49,0.148506,0.158777,22,5.95494,14.6369,44,9,9,3,2693,IsConfid,ToolConfid,1
8272,58,Female,122528,"Social Media",Retention,1363.33,0.0774203,0.194748,4,8.69368,3.52988,5,8,4,9,4470,IsConfid,ToolConfid,1
8273,50,Female,66526,SEO,Conversion,9594.5,0.183914,0.0277806,47,7.84069,7.81436,57,15,6,9,1722,IsConfid,ToolConfid,1
8274,57,Female,67717,PPC,Consideration,3827.95,0.0864956,0.122334,11,1.28104,1.82614,0,3,4,8,3878,IsConfid,ToolConfid,0
8275,56,Male,79426,PPC,Retention,5318.18,0.0840266,0.103417,29,6.00324,1.69297,72,15,0,2,3197,IsConfid,ToolConfid,1
8276,35,Female,121170,PPC,Awareness,7364.84,0.244204,0.137466,32,7.2185,2.01282,42,3,8,5,1604,IsConfid,ToolConfid,1
8277,57,Female,104166,Email,Conversion,569.73,0.0547371,0.196234,36,6.22129,4.2628,15,6,3,6,3401,IsConfid,ToolConfid,1
8278,18,Female,136524,"Social Media",Consideration,2486.12,0.0116012,0.111132,17,7.08732,10.5969,13,14,4,6,563,IsConfid,ToolConfid,1
8279,28,Female,126572,Referral,Awareness,8338.26,0.107665,0.14029,3,2.0499,12.9865,73,10,3,4,1894,IsConfid,ToolConfid,1
8280,45,Male,110480,SEO,Retention,8633.71,0.152382,0.0759706,26,2.52318,6.82194,18,9,5,1,3109,IsConfid,ToolConfid,1
8281,42,Female,108896,"Social Media",Awareness,3792.21,0.214473,0.0668044,46,6.24464,8.55045,50,9,8,1,3654,IsConfid,ToolConfid,1
8282,67,Female,98349,SEO,Consideration,3811.13,0.236523,0.0737063,22,8.20617,3.49232,7,5,0,8,2414,IsConfid,ToolConfid,1
8283,40,Female,135036,"Social Media",Conversion,7593.28,0.202421,0.0173355,5,1.2339,11.9707,47,19,3,0,1609,IsConfid,ToolConfid,1
8284,48,Female,24601,Referral,Conversion,3021.2,0.191688,0.0641007,6,4.92616,13.3811,11,4,9,0,184,IsConfid,ToolConfid,1
8285,47,Female,32930,SEO,Retention,1259.23,0.203067,0.0428598,18,9.92848,7.54115,69,19,2,7,3718,IsConfid,ToolConfid,1
8286,59,Female,24333,Referral,Retention,2649.6,0.0887427,0.0969113,45,7.89171,2.83268,34,0,2,6,3377,IsConfid,ToolConfid,0
8287,52,Male,90935,SEO,Retention,3934.71,0.120885,0.0975567,14,5.05168,0.573974,69,14,7,8,1863,IsConfid,ToolConfid,1
8288,24,Male,140384,Email,Retention,616.827,0.188767,0.155394,47,1.88236,8.27796,5,13,7,5,295,IsConfid,ToolConfid,1
8289,33,Female,37839,Email,Consideration,4838.93,0.0290155,0.105435,21,4.23264,7.71572,98,3,6,2,4135,IsConfid,ToolConfid,1
8290,43,Female,71337,SEO,Retention,7426.07,0.0956444,0.0979855,31,2.38986,13.9242,10,11,9,1,4697,IsConfid,ToolConfid,1
8291,65,Male,60204,SEO,Awareness,5186.08,0.127861,0.054009,14,9.28701,1.02902,37,14,4,6,3949,IsConfid,ToolConfid,1
8292,69,Male,40195,Referral,Consideration,811.764,0.164698,0.171971,5,7.1708,2.6598,90,16,1,0,4347,IsConfid,ToolConfid,0
8293,66,Male,47848,PPC,Consideration,4457.48,0.15108,0.0272902,5,8.70128,3.36646,25,15,4,7,3664,IsConfid,ToolConfid,1
8294,19,Female,109229,SEO,Retention,7118.16,0.218258,0.196636,5,9.07718,8.43331,27,14,3,7,1192,IsConfid,ToolConfid,1
8295,18,Male,133251,"Social Media",Consideration,675.157,0.147294,0.100454,11,6.46201,4.62867,71,7,7,8,184,IsConfid,ToolConfid,1
8296,65,Female,132265,"Social Media",Awareness,692.487,0.272198,0.0453375,1,1.05939,3.48235,88,11,5,8,2086,IsConfid,ToolConfid,0
8297,29,Female,149703,"Social Media",Consideration,3768.95,0.120292,0.0773223,24,6.00465,7.95902,82,17,0,8,4761,IsConfid,ToolConfid,1
8298,22,Female,60854,Email,Consideration,2030.14,0.162358,0.0129203,3,8.22246,1.08947,79,13,4,6,2142,IsConfid,ToolConfid,1
8299,54,Female,121986,Referral,Awareness,9354.33,0.010931,0.0416393,5,3.83041,14.641,49,1,7,2,4402,IsConfid,ToolConfid,1
8300,49,Female,70998,Email,Awareness,5855.3,0.100039,0.0737146,41,9.34976,12.9848,57,11,0,9,4678,IsConfid,ToolConfid,1
8301,26,Male,87390,"Social Media",Consideration,2944.52,0.261306,0.115339,36,9.97137,4.44344,25,1,0,5,2105,IsConfid,ToolConfid,1
8302,58,Female,51558,SEO,Conversion,7077.29,0.106737,0.0346014,37,5.94337,5.37447,43,17,2,5,4118,IsConfid,ToolConfid,1
8303,52,Female,22985,"Social Media",Consideration,3811.8,0.083424,0.138433,13,5.78117,4.06552,14,3,0,1,297,IsConfid,ToolConfid,0
8304,36,Female,81794,SEO,Awareness,1407.94,0.167626,0.170413,46,6.8967,13.9618,75,8,5,3,859,IsConfid,ToolConfid,1
8305,65,Male,63585,Referral,Awareness,2448.6,0.0328317,0.118745,18,6.09705,9.97136,23,7,4,1,935,IsConfid,ToolConfid,1
8306,33,Male,104814,PPC,Awareness,6463.2,0.164165,0.0664113,6,2.4441,8.05709,76,6,4,2,701,IsConfid,ToolConfid,1
8307,20,Male,60264,SEO,Conversion,613.573,0.0980631,0.0330645,17,3.43998,7.87469,58,12,2,6,2828,IsConfid,ToolConfid,1
8308,37,Male,53326,Email,Awareness,2799.62,0.1211,0.0129517,43,2.8161,2.90585,56,11,1,7,3241,IsConfid,ToolConfid,0
8309,41,Female,104816,"Social Media",Retention,2162.28,0.239496,0.149042,7,1.64913,14.4584,16,11,0,0,3649,IsConfid,ToolConfid,0
8310,50,Male,79261,"Social Media",Retention,2091.24,0.20197,0.129411,27,2.2635,13.7617,76,12,1,7,2602,IsConfid,ToolConfid,1
8311,41,Female,54022,"Social Media",Conversion,6859.35,0.139371,0.100494,20,9.75095,14.3101,80,18,9,7,560,IsConfid,ToolConfid,1
8312,69,Male,35667,SEO,Awareness,8275.59,0.17748,0.0293792,34,5.99482,4.71852,0,3,8,6,1675,IsConfid,ToolConfid,1
8313,28,Male,38065,Referral,Awareness,7187.08,0.232389,0.0493348,46,2.13313,7.4114,10,1,9,6,1269,IsConfid,ToolConfid,1
8314,66,Female,134382,SEO,Retention,6492.71,0.226277,0.164883,9,7.41786,8.02443,19,12,4,2,2087,IsConfid,ToolConfid,1
8315,25,Male,148145,Email,Retention,9172.87,0.0637433,0.101172,27,5.29109,7.60028,30,10,7,8,4987,IsConfid,ToolConfid,1
8316,53,Male,107191,"Social Media",Consideration,678.085,0.0972666,0.192938,18,3.02204,0.778248,98,6,2,2,507,IsConfid,ToolConfid,0
8317,55,Female,30006,SEO,Conversion,1758.08,0.110989,0.199995,43,9.49213,12.5807,38,8,4,6,2907,IsConfid,ToolConfid,1
8318,57,Female,91819,"Social Media",Consideration,4202.63,0.0643873,0.162134,34,3.02089,11.3249,62,6,6,7,1655,IsConfid,ToolConfid,1
8319,37,Male,127158,Email,Conversion,3787.27,0.0135268,0.0590549,27,1.87831,7.38457,5,2,1,1,4095,IsConfid,ToolConfid,0
8320,52,Female,65076,PPC,Awareness,4238.71,0.0604505,0.0539118,45,2.85195,4.37733,98,2,2,3,4227,IsConfid,ToolConfid,0
8321,65,Female,88861,PPC,Awareness,2143.9,0.244391,0.0581905,48,9.20735,9.70716,27,0,2,3,4187,IsConfid,ToolConfid,1
8322,42,Female,116319,PPC,Conversion,1580.08,0.168317,0.197489,2,8.72016,2.50524,50,0,8,6,3625,IsConfid,ToolConfid,1
8323,52,Male,70393,"Social Media",Consideration,5141.01,0.109081,0.0737147,38,9.04892,14.9605,52,19,0,5,2268,IsConfid,ToolConfid,1
8324,42,Male,23143,SEO,Retention,9287.72,0.18642,0.144225,26,9.24561,2.31743,43,13,8,9,2928,IsConfid,ToolConfid,1
8325,46,Male,121341,"Social Media",Conversion,3980.5,0.224552,0.192213,16,1.69749,1.34759,64,1,0,5,1301,IsConfid,ToolConfid,1
8326,35,Male,77505,Referral,Conversion,529.197,0.112784,0.165723,14,7.40199,9.37993,79,10,9,5,4163,IsConfid,ToolConfid,1
8327,63,Female,32417,SEO,Conversion,7091.06,0.145162,0.123545,41,6.98069,7.21947,11,9,6,8,1607,IsConfid,ToolConfid,1
8328,35,Female,51300,Email,Awareness,2981.94,0.0286218,0.0421035,38,9.93618,10.9255,27,14,3,3,4166,IsConfid,ToolConfid,1
8329,19,Female,112062,PPC,Conversion,2526.44,0.183156,0.0432383,21,7.43207,2.35553,78,10,9,9,2439,IsConfid,ToolConfid,1
8330,52,Male,48896,SEO,Awareness,3310.15,0.113358,0.10356,19,8.12828,5.77431,71,7,7,1,4625,IsConfid,ToolConfid,1
8331,33,Female,136469,SEO,Retention,7265.77,0.135722,0.190869,26,7.43488,7.76498,67,0,0,1,2107,IsConfid,ToolConfid,1
8332,58,Male,122979,PPC,Retention,8206.31,0.132554,0.181854,34,6.58524,6.98137,94,5,0,8,4552,IsConfid,ToolConfid,1
8333,53,Female,70629,Email,Consideration,5921.75,0.193399,0.0415765,46,5.97721,8.95399,29,19,5,3,444,IsConfid,ToolConfid,1
8334,50,Female,47606,"Social Media",Awareness,3292.54,0.176015,0.0646668,4,9.72334,1.97538,34,7,4,9,739,IsConfid,ToolConfid,1
8335,21,Female,59916,"Social Media",Retention,3173.73,0.132411,0.121874,1,9.42708,7.80401,5,18,4,8,542,IsConfid,ToolConfid,1
8336,50,Female,81330,SEO,Retention,1330.65,0.014917,0.100712,40,4.94065,8.54412,84,16,1,0,4558,IsConfid,ToolConfid,1
8337,31,Male,27551,PPC,Consideration,9339.68,0.190079,0.0326789,49,3.55738,13.2748,29,13,1,1,3824,IsConfid,ToolConfid,1
8338,38,Female,134794,Referral,Consideration,6417.58,0.265077,0.0801684,44,5.58162,8.7806,79,3,3,6,1191,IsConfid,ToolConfid,1
8339,65,Female,120972,Email,Consideration,367.049,0.23317,0.191396,19,7.71503,8.43579,62,1,1,6,201,IsConfid,ToolConfid,1
8340,37,Female,139623,"Social Media",Awareness,6657.43,0.294669,0.190774,6,4.60853,12.2751,7,15,3,0,1479,IsConfid,ToolConfid,1
8341,25,Female,76422,Email,Conversion,4526.82,0.0503318,0.116291,35,5.83508,1.44246,90,19,4,7,3672,IsConfid,ToolConfid,1
8342,24,Female,135852,Email,Awareness,9728.32,0.0745308,0.1307,7,3.68835,9.89545,32,1,3,6,3747,IsConfid,ToolConfid,1
8343,20,Male,133216,Email,Consideration,8208.78,0.166388,0.0521622,26,4.84934,12.2712,42,10,5,9,4101,IsConfid,ToolConfid,1
8344,34,Female,135845,PPC,Conversion,1796.03,0.0784057,0.150971,5,9.61566,1.87164,75,13,2,1,1558,IsConfid,ToolConfid,0
8345,50,Male,87782,PPC,Retention,7229.1,0.0200194,0.0199743,23,2.93373,12.2678,42,17,1,0,4707,IsConfid,ToolConfid,0
8346,65,Female,85391,PPC,Awareness,4907.1,0.126664,0.0519296,35,9.89861,11.9138,44,9,0,1,3004,IsConfid,ToolConfid,1
8347,29,Female,124957,SEO,Consideration,1951.75,0.093417,0.0111179,4,2.93986,0.513675,86,11,4,6,854,IsConfid,ToolConfid,0
8348,68,Male,143546,PPC,Consideration,7017.52,0.0864906,0.0832832,19,3.87312,4.06928,53,10,3,9,628,IsConfid,ToolConfid,1
8349,39,Female,145006,SEO,Conversion,5519.14,0.28642,0.17155,19,1.78448,2.69324,64,8,8,3,1315,IsConfid,ToolConfid,1
8350,39,Male,83411,"Social Media",Awareness,400.701,0.0791517,0.196676,40,7.76886,7.9144,6,15,9,5,1365,IsConfid,ToolConfid,1
8351,63,Female,129437,"Social Media",Retention,6501.22,0.0475354,0.136874,39,1.15871,13.7531,35,7,0,4,2390,IsConfid,ToolConfid,1
8352,47,Female,93185,"Social Media",Retention,6386.37,0.0463426,0.151525,33,8.09057,9.23924,24,4,8,7,840,IsConfid,ToolConfid,1
8353,55,Female,135199,"Social Media",Conversion,1526.44,0.243834,0.0599224,38,6.1942,9.22614,84,14,7,6,2332,IsConfid,ToolConfid,1
8354,55,Female,126745,"Social Media",Conversion,3554.98,0.217306,0.108863,49,7.7389,2.28131,36,14,9,6,3517,IsConfid,ToolConfid,1
8355,62,Female,20888,PPC,Retention,5900.4,0.047551,0.14995,9,8.04808,10.1625,11,16,3,8,4516,IsConfid,ToolConfid,1
8356,68,Male,127519,Referral,Conversion,1473.95,0.0737284,0.104482,2,2.11944,13.3806,31,1,1,3,1188,IsConfid,ToolConfid,0
8357,25,Female,147574,PPC,Conversion,8541.96,0.226729,0.0268238,48,1.19252,6.72554,48,12,2,8,3360,IsConfid,ToolConfid,1
8358,44,Female,77135,Referral,Awareness,372.112,0.0896388,0.150764,33,2.5189,10.3856,37,10,9,2,1777,IsConfid,ToolConfid,1
8359,44,Male,49424,PPC,Conversion,1118.09,0.294647,0.0517172,34,4.45661,4.7765,55,0,8,2,303,IsConfid,ToolConfid,1
8360,51,Male,61559,"Social Media",Consideration,1249.46,0.166765,0.0285626,36,1.65985,4.39904,79,8,9,4,998,IsConfid,ToolConfid,0
8361,38,Male,137710,Email,Consideration,5328.26,0.0656823,0.100831,44,5.11066,3.18385,64,3,1,9,1103,IsConfid,ToolConfid,1
8362,47,Male,137218,Referral,Consideration,6239.13,0.259054,0.0241757,44,3.5658,4.00179,25,15,7,2,1043,IsConfid,ToolConfid,1
8363,50,Female,31075,Email,Conversion,4097.03,0.102648,0.129594,37,4.27451,5.47,56,15,9,8,73,IsConfid,ToolConfid,1
8364,45,Female,42699,"Social Media",Retention,2957.8,0.0937541,0.13169,45,9.46331,8.71756,13,2,0,0,7,IsConfid,ToolConfid,0
8365,64,Female,67972,Referral,Consideration,8112.24,0.104958,0.0587734,22,7.51844,11.8195,55,17,3,5,4951,IsConfid,ToolConfid,1
8366,50,Male,136752,Email,Awareness,776.031,0.232777,0.193262,36,6.92344,4.69867,69,6,2,6,1939,IsConfid,ToolConfid,1
8367,22,Male,29950,PPC,Conversion,2874.89,0.0602318,0.166646,20,6.88209,2.93762,40,9,9,0,3724,IsConfid,ToolConfid,1
8368,65,Male,25413,"Social Media",Retention,487.244,0.120718,0.0308215,26,5.99843,7.02156,50,9,1,4,1420,IsConfid,ToolConfid,1
8369,36,Female,59305,PPC,Retention,237.512,0.0189415,0.152217,0,5.61682,11.948,83,6,2,8,1256,IsConfid,ToolConfid,1
8370,21,Female,148821,PPC,Conversion,3598.46,0.249722,0.0770842,8,8.93937,6.14532,66,0,2,5,2974,IsConfid,ToolConfid,1
